track_id,name,album,artist,release_date,length,popularity_x,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,genres,followers,popularity_y
5y7IIUePVxDXk0dkPv9Sf5,Torpedo,Torpedo,Feeder,2021-08-25,224073,27,0.287,2.69e-05,0.939,0.322,0.227,-3.228,0.0622,89.849,4,"['britpop', 'welsh rock']",218499,49
06fffo52aqA0mtecLvyE3I,Never Enough,Never Enough,The Pale White,2021-12-01,172495,31,0.294,0.00128,0.938,0.00118,0.429,-2.757,0.12,166.039,4,"['english indie rock', 'modern alternative rock', 'modern rock', 'newcastle indie', 'rock']",47412,38
2Ow2S3k1Ggr2Ek76a7YoCe,Father Of Lies,Nightmare Daydream,The Velveteers,2021-10-08,257398,36,0.5,0.00495,0.791,0.00798,0.179,-4.361,0.0333,127.943,4,[],16609,30
02PbIkn24emrkP1LDBymUp,Myopic,Myopic,Drug Church,2023-03-01,178000,49,0.321,0.000351,0.978,0.00245,0.365,-2.899,0.133,170.247,4,"['dreamo', 'indie punk', 'modern melodic hardcore']",62855,44
5DooySfCD1xCJ49gQm9rx7,Boom,Satellite (U.S. Version),P.O.D.,2001-09-11,190760,69,0.559,0.00318,0.931,1.24e-05,0.0624,-5.863,0.0721,90.911,4,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']",1792473,62
0f37VQs969vZUL4gVfHRV9,Bawitdaba,Devil Without a Cause,Kid Rock,1998-08-05,265840,68,0.551,0.00172,0.939,0.000239,0.109,-5.371,0.171,90.592,4,['nu metal'],2411249,67
1Y13csEpu3TK5gQdzGLrd8,Pardon Me,Make Yourself,Incubus,1999-10-26,223746,71,0.579,0.00114,0.812,0.00333,0.115,-6.509,0.0693,152.002,4,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'post-grunge', 'rock']",3072065,69
2F6FfZ4w8z3eJpSxPotVO5,Falling Away from Me,Issues,Korn,1999-11-09,270920,75,0.468,0.00014,0.769,0.00124,0.271,-7.036,0.041,104.102,4,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",6341707,75
3agtg0x11wPvLIWkYR39nZ,Somewhere I Belong,Meteora,Linkin Park,2003-03-24,213933,71,0.451,0.00038,0.951,2.39e-06,0.261,-3.754,0.0645,162.065,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",23575709,85
1TEZWG1FdjzDdercCguTwj,Nookie,Significant Other,Limp Bizkit,1999,289560,72,0.573,0.00218,0.929,0.0723,0.718,-5.996,0.082,97.57,4,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",5165992,74
5bU4KX47KqtDKKaLM4QCzh,Die MF Die,Life,Dope,2001-12-06,186066,68,0.657,0.00169,0.96,0.000997,0.109,-3.524,0.07,126.02,4,"['alternative metal', 'industrial metal', 'nu metal']",726725,57
3RgDvs9Jpvn3kUuaTek1R5,I-E-A-I-A-I-O,Steal This Album!,System Of A Down,2002-11-26,188600,70,0.626,0.000126,0.792,0.022,0.438,-2.734,0.0721,133.212,4,"['alternative metal', 'nu metal', 'rap metal', 'rock']",9228964,79
5zexQeS900o7GFeYO6HvKc,Open Your Eyes,Proud Like A God,Guano Apes,1997,188640,44,0.631,0.00117,0.956,0.0,0.337,-4.056,0.0815,111.527,4,"['funk metal', 'funk rock', 'german alternative rock', 'german rock']",304141,52
6aF5JtQSrh7wNrkDE9B0My,When Worlds Collide,Tonight The Stars Revolt,Powerman 5000,1999-01-01,177960,68,0.56,0.00132,0.903,0.0,0.291,-4.77,0.0754,143.821,4,"['alternative metal', 'funk metal', 'industrial metal', 'industrial rock', 'nu metal', 'rap metal']",633451,53
3uX2pHEVOthQ63a1IaNwBr,DESIRE,DESIRE,NOISY,2023-04-19,195520,44,0.611,0.00778,0.901,4.05e-05,0.274,-3.857,0.0672,134.009,4,[],17007,37
30xXJonsfJNpbHBc1kCmz2,Great Time To Be Human,Great Time To Be Human,Jagwar Twin,2023-04-14,203108,48,0.675,0.199,0.637,0.0,0.146,-5.078,0.104,84.737,4,[],65443,54
7yJSJthb06XSJyVrI6aJ2o,Dancing On My Grave,Dancing On My Grave,Groupthink,2023-04-14,160251,48,0.614,0.00188,0.826,0.0291,0.102,-6.661,0.0326,140.961,4,[],3057,39
0rHp9fr5I0LBaK2szxKgms,When You & Me Dance,When You & Me Dance,Grabbitz,2022-12-02,221142,49,0.491,0.0147,0.96,0.0,0.364,-2.342,0.33,140.011,4,['brostep'],84320,59
4wOr5PIiM64Q7UCzXmISIX,save urself (runaway),save urself (runaway),Layto,2023-04-07,180093,53,0.592,0.0793,0.71,0.0,0.083,-4.162,0.0406,160.123,4,[],92093,55
0qMZXgcLfkl5RI3q50KHMH,Dumbest Girl Alive,"10,000 gecs",100 gecs,2023-03-17,137440,68,0.586,0.0158,0.848,0.0,0.144,-3.096,0.404,150.003,4,"['hyperpop', 'proto-hyperpop', 'scenecore']",533698,64
6gi7qsHSH2JWZsTRHndxqm,Rain (from The Suicide Squad),Rain (from The Suicide Squad),grandson,2021-06-22,236040,62,0.483,0.0135,0.643,7.04e-05,0.361,-6.872,0.0404,125.938,4,"['modern alternative rock', 'modern rock', 'pov: indie', 'rock']",1062335,68
0vG00tUzNqeQ4Yt2y5Bcyb,CRÈME BRÛLÉE!,CRÈME BRÛLÉE!,spill tab,2022-11-08,135529,54,0.41,0.00618,0.827,0.00784,0.282,-6.388,0.0804,144.855,4,['modern indie pop'],75279,51
4MFLdAiHJv7zDOEbD2P2az,Tell Me The Truth,Shape & Form,Two Feet,2022-05-13,242349,61,0.612,0.118,0.602,0.00151,0.12,-4.908,0.0269,80.025,4,"['indie poptimism', 'modern rock']",1812155,70
5jjZikDrEd0by1o7V3fO4y,overwhelmed,Overwhelmed,Royal & the Serpent,2020-06-26,159293,68,0.804,0.308,0.323,0.0,0.15,-11.127,0.305,87.019,4,"['alt z', 'indie electropop', 'modern alternative pop']",195121,60
1rJgKcK3ilp4xg7WxTs4RG,Love Brand New,Love Brand New,Bob Moses,2022-01-14,198480,52,0.483,0.00632,0.851,0.000277,0.141,-3.674,0.0693,92.94,4,"['canadian electronic', 'canadian house']",339023,59
2ouFrmMwYik8nQX2n9SeZu,On My Knees,Surrender,RÜFÜS DU SOL,2021-10-21,261001,69,0.683,0.0335,0.571,0.0616,0.0957,-7.721,0.0286,120.044,4,"['australian electropop', 'indietronica']",1330325,71
3imd2WJDPDoIOyqDmw3plc,YES MOM,YES MOM,Tessa Violet,2022-02-16,162364,62,0.78,0.143,0.672,7.27e-05,0.125,-4.398,0.0328,97.054,4,"['alt z', 'indie pop', 'pov: indie']",660631,53
3PspK6baTu8laBFO32ArQL,HOLD ON,HOLD ON,ill peach,2023-01-07,245454,42,0.197,0.191,0.808,6.17e-05,0.102,-3.249,0.0498,175.703,4,[],4454,31
4wD6EgZCok8Qb5Fs8jszYc,Seize the Power,Seize the Power,YONAKA,2021-01-27,161617,58,0.633,0.0111,0.788,1.6e-06,0.0582,-4.075,0.127,134.13,4,"['brighton indie', 'modern alternative rock']",138715,53
2eDBWo7MfkdezN1FKxxQRb,Antsy,Antsy,UPSAHL,2022-09-16,150854,46,0.428,0.176,0.402,0.0,0.099,-8.306,0.0518,167.113,3,"['alt z', 'modern indie pop']",312699,62
1fURQrd4K4b43ULvwbP9oC,UH OH! (feat. BENEE),HIVE,Sub Urban,2022-06-03,133509,62,0.759,0.5,0.582,9.05e-06,0.197,-7.414,0.331,150.772,4,['modern indie pop'],1473286,66
7bREivF1RTm0vOYB2wi7nE,Distorted Light Beam,Distorted Light Beam,Bastille,2021-06-23,177221,54,0.562,0.191,0.82,0.0,0.326,-4.253,0.0911,107.953,4,"['metropopolis', 'modern rock', 'pop']",5364534,74
3YwsjD1ckhneoesIqaHYZi,"What, Me Worry? - LP Giobbi Remix","What, Me Worry? (LP Giobbi Remix)",Portugal. The Man,2022-04-29,212727,39,0.808,0.0979,0.802,0.438,0.0847,-5.659,0.0527,132.02,4,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']",1383897,67
4gi2kndWShH9kDbb9kBfs6,Fighter,Metamorph,The Score,2022-03-18,156666,67,0.521,0.0259,0.835,0.00011,0.091,-3.717,0.0728,160.031,4,"['modern alternative rock', 'pov: indie']",1288371,69
17KGTOb8fkxlyTnB5eFnsh,Sing To Me,DEATH STRANDING: Timefall (Original Music from the World of Death Stranding),Death Stranding: Timefall,2019-11-07,189920,46,0.55,0.0864,0.872,0.000291,0.0617,-4.742,0.0588,142.041,4,"['modern alternative rock', 'modern rock']",506881,58
4vtzbijWEew1JlxamzNUBE,Bleed,Bleed,Connor Kauffman,2022-01-05,145454,65,0.335,0.0723,0.614,0.0,0.0773,-5.737,0.137,82.458,4,[],31410,50
5q7AR3TkyCxlgxAjBMu4yL,Therapy,Level Days,Conro,2020-05-22,186150,57,0.745,0.0162,0.6,0.00271,0.0628,-8.863,0.118,99.975,4,"['canadian electronic', 'pop edm']",52363,50
4hR3hQKELrARHNZJ51D14s,Someone Else,Someone Else,Rezz,2020-04-08,198947,61,0.644,0.206,0.349,3.36e-05,0.125,-5.315,0.0364,94.971,4,"['brostep', 'canadian electronic', 'edm', 'electra', 'electro house']",457557,60
1aFP0G0GHQAAH9gfC95wT1,EAT SPIT! (feat. Royal & the Serpent),EAT SPIT! (feat. Royal & the Serpent),Slush Puppy,2021-07-23,123571,64,0.763,0.0228,0.805,0.000154,0.0776,-2.694,0.395,167.978,4,['socal indie'],56373,49
1s4ym7eC16ckglNEcPe2Lw,HATEFUL [Feat. SIERRA],HATEFUL [Feat. SIERRA],HEALTH,2023-05-16,248273,53,0.529,9.29e-05,0.833,0.745,0.132,-7.653,0.0469,116.002,4,"['grave wave', 'metropopolis', 'noise pop', 'noise rock']",196483,56
10Q3ASy9okYt85040yV46c,Shivering,Shivering,ILLENIUM,2022-05-13,300916,60,0.428,0.00594,0.907,1.71e-06,0.129,-3.063,0.163,149.955,4,"['edm', 'melodic dubstep', 'pop dance']",1397661,74
5hQZDntIU1PbXhmH94kZoM,Don't Look At Me,The Breakfast Club (Deluxe Edition),POORSTACY,2020-07-24,188237,61,0.539,0.0101,0.832,0.00437,0.638,-6.53,0.256,76.503,4,"['emo rap', 'melodic rap']",201198,54
22ya9ZSp7FxhcgFLALm0eS,KULT (feat. Jasiah),KULT (feat. Jasiah),Steve Aoki,2022-02-18,177149,57,0.446,0.000331,0.832,0.000784,0.203,-4.195,0.0596,165.983,4,"['edm', 'electro house', 'pop dance']",3756410,74
3rk6IW3MBirMnertH3l5Ek,Heaven Angel,Heaven Angel,THE DRIVER ERA,2021-07-09,219745,44,0.752,0.02,0.788,0.0159,0.659,-4.523,0.0438,113.997,4,['modern alternative rock'],612587,57
2JBk2XZLjS0N4x3mFHINM6,Fallout,Fallout,Masked Wolf,2022-04-01,194826,60,0.434,0.00531,0.731,0.0,0.291,-5.857,0.21,184.298,4,['australian hip hop'],673094,66
1g7j5AxiNKTGjryhFIlAsA,Story Of My Life (feat. Trippie Redd),Story Of My Life (feat. Trippie Redd),ILLENIUM,2021-12-03,191124,65,0.521,0.0539,0.892,0.0,0.117,-4.029,0.0433,96.991,4,"['edm', 'melodic dubstep', 'pop dance']",1397661,74
3oknxh5JkdkyOV7UAE1zOh,PATCHWERK,PATCHWERK,Sub Urban,2021-03-26,141591,61,0.822,0.192,0.464,8.39e-06,0.293,-8.965,0.058,97.506,4,['modern indie pop'],1473286,66
7mYKxi4gqlSweFg2xigZ1w,Oh No!!! (from The Suicide Squad),Oh No!!! (from The Suicide Squad),grandson,2021-07-02,213995,48,0.597,0.0272,0.655,2.46e-05,0.438,-6.665,0.0614,81.084,4,"['modern alternative rock', 'modern rock', 'pov: indie', 'rock']",1062335,68
0UgaULuxHpywl4Sgjk25g7,arsonists,arsonists,Ethan Bortnick,2022-10-14,150866,56,0.526,0.0353,0.668,1.84e-06,0.36,-5.761,0.0662,156.554,4,[],330988,54
1xKqbhFvRsZsSJa68zwN8a,Devil,Shape & Form,Two Feet,2022-05-13,160600,55,0.713,0.00322,0.662,0.199,0.259,-4.838,0.0455,99.992,4,"['indie poptimism', 'modern rock']",1812155,70
6tPLIurCFf9MAGYvba94ub,Dead To Me,Dead To Me,Chloe Adams,2022-02-25,153222,58,0.859,0.0179,0.405,0.126,0.108,-6.359,0.133,134.937,4,['alt z'],120745,56
1ZpcR68PKaoz8DpQDRqFEE,GAY 4 ME (feat. Lauren Sanderson),GAY 4 ME (feat. Lauren Sanderson),G Flip,2022-02-25,174739,58,0.51,0.0228,0.609,0.0,0.442,-4.6,0.0941,122.984,4,"['australian alternative pop', 'australian pop']",176893,54
5VsZwt7AyePLXFrlHhMvoI,Freefall (feat. Oliver Tree),Freefall (feat. Oliver Tree),Whethan,2020-09-18,155498,44,0.559,0.00681,0.674,0.0,0.546,-6.554,0.0552,127.009,4,"['electropop', 'hyperpop', 'rage rap']",261176,67
6RwiFA2a6b8xICdSi4wUqk,Monster,Monster,PVRIS,2021-07-30,178920,53,0.474,0.00635,0.747,0.000589,0.168,-7.492,0.148,77.537,4,"['pixie', 'pop emo', 'pop punk']",638729,62
6shny2UVkpaLc7jEKEoePa,¿ (feat. Halsey),Music to listen to~dance to~blaze to~pray to~feed to~sleep to~talk to~grind to~trip to~breathe to~help to~hurt to~scroll to~roll to~love to~hate to~learn Too~plot to~play to~be to~feel to~breed to~sweat to~dream to~hide to~live to~die to~GO TO,Bring Me The Horizon,2019-12-27,313344,53,0.51,0.00799,0.789,0.674,0.838,-6.384,0.116,155.971,4,"['melodic metalcore', 'metalcore', 'modern rock', 'pop punk', 'rock', 'uk metalcore']",4845721,78
19bWcmH61AXuZqRjmLyBcZ,Back from the Dead,Back from the Dead,Besomorph,2022-04-29,179016,55,0.651,0.164,0.711,0.0285,0.19,-6.533,0.0674,122.014,4,"['alt z', 'slap house', 'traprun']",108256,63
72JlIpEVjdNwFtffVJP2kK,BOO HOO,BOO HOO,Neoni,2022-02-25,170502,55,0.718,0.222,0.458,0.0,0.123,-7.845,0.0519,90.026,4,[],231937,68
656neoAxvwrA9812K99kTO,Body,Body,Rosenfeld,2021-07-30,147413,59,0.567,0.292,0.481,0.0,0.254,-8.787,0.033,103.945,4,[],100682,55
729lI4P82NDXNQljBDmkmU,Palm Reader,Palm Reader,DREAMERS,2021-03-05,180667,45,0.813,0.012,0.774,4.53e-06,0.0616,-3.923,0.0341,105.997,4,"['modern alternative rock', 'modern rock', 'pov: indie']",151290,55
5Xg5bGbWHToIMSsqWxOsej,NO ESCAPE,DISCO4 :: PART II,HEALTH,2022-04-08,214333,54,0.602,0.000344,0.693,0.136,0.308,-6.205,0.032,110.0,4,"['grave wave', 'metropopolis', 'noise pop', 'noise rock']",196483,56
7dooLmazlQIYM9Wo7FRQR7,Drinking with Cupid,Drinking with Cupid,VOILÀ,2021-03-19,172939,46,0.706,0.0122,0.747,0.0153,0.111,-5.401,0.0364,149.954,4,['la pop'],90118,59
49RVuMbXGzYwu7Q8Jec5Yw,deadly ever after,deadly ever after,Ethan Bortnick,2023-02-03,196880,50,0.609,0.0494,0.644,6.86e-05,0.233,-4.879,0.049,75.974,4,[],330988,54
2VpyqzXj9ZGTSy2JVkVD2z,BELIEVE,BELIEVE,NEFFEX,2021-08-04,156000,45,0.595,0.027,0.668,0.0,0.155,-6.32,0.0378,120.047,4,[],2295508,72
43YC4iYmSsYueViJR4dBGA,Nothing Else Matters,Nothing Else Matters,Miley Cyrus,2021-06-22,395785,55,0.452,0.00516,0.668,1.45e-05,0.112,-5.118,0.0292,142.548,3,['pop'],20919467,88
4yibMEwSzelLmFtyXwWwZs,If I Can Dream (From The Original Motion Picture Soundtrack ELVIS),If I Can Dream (From The Original Motion Picture Soundtrack ELVIS),Måneskin,2022-06-16,196000,59,0.465,0.0208,0.463,0.0,0.108,-8.385,0.03,188.05,3,"['indie rock italiano', 'italian pop', 'pop']",7404365,80
1zd8h6ho3mlbhkZnADHVzP,Jesus He Knows Me,Jesus He Knows Me,Ghost,2023-04-09,245240,72,0.474,4.33e-05,0.962,0.000308,0.113,-4.716,0.0638,94.991,4,"['hard rock', 'metal']",2440456,75
4j08A1efdJcVINBHSmQKPS,Under Pressure,Under Pressure,My Chemical Romance,2005-04-12,211733,57,0.528,0.00134,0.897,0.0,0.19,-5.943,0.0589,125.009,4,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",7678521,77
6fwMnm8o21YXOgvSoKA9Fz,Enter Sandman,Enter Sandman,Weezer,2021-08-03,334195,42,0.531,0.00106,0.85,0.0169,0.128,-5.162,0.0485,124.172,4,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",3106405,73
0uYVJ8z5kgMayMNPJA6Cz9,Running Up That Hill,Covers,Placebo,2003-03-24,297320,67,0.45,0.268,0.357,0.519,0.0944,-13.691,0.0338,179.935,4,"['alternative rock', 'britpop', 'permanent wave', 'rock']",1779678,65
2VprRdTmbgyjXnDzHIcfNl,Rolling In The Deep - Recorded At Spotify Studios NYC,Spotify Singles,Greta Van Fleet,2018-01-24,237653,62,0.614,0.00563,0.474,0.00285,0.1,-10.133,0.0264,104.987,4,"['modern blues rock', 'modern hard rock', 'rock']",2341760,69
4DbANKRc1W9ChH2pWchb58,Alison - Demo,Alison (Demo),Green Day,2023-01-13,154427,45,0.674,0.75,0.145,0.000291,0.29,-12.082,0.0435,88.026,4,"['modern rock', 'permanent wave', 'punk', 'rock']",14058040,79
3LZwy0CZYV6qLowXzbzRE0,Come Together,Come Together,Crown Lands,2022-10-21,233351,42,0.25,0.0359,0.724,1.15e-05,0.356,-4.176,0.0447,159.573,4,['canadian rock'],37453,40
3aemIcBosf7udts37BAvXx,The Only Exception - Spotify Single,Spotify Singles,Spacey Jane,2022-08-17,284935,49,0.35,0.406,0.522,0.0,0.121,-6.242,0.0318,123.846,3,"['australian indie rock', 'fremantle indie', 'perth indie']",189645,62
4Etfey30ejf9x6zzUwipdz,Eleanor Rigby,Eleanor Rigby,Palaye Royale,2022-09-09,177413,48,0.235,0.0627,0.874,0.0,0.377,-5.418,0.0895,137.352,4,"['modern alternative rock', 'vegas indie']",611700,62
5GK1GYXH16RdfmltogHhAk,Heart Of Glass (Live from the iHeart Festival),Plastic Hearts,Miley Cyrus,2020-11-27,213671,72,0.58,0.000335,0.908,4.84e-05,0.087,-5.303,0.0341,115.016,4,['pop'],20919467,88
6V3J9NK2BK2KbwmkGgTjip,Bag Lady / Split - Live,WILLOW: Live At Electric Lady,WILLOW,2023-04-07,123733,50,0.395,0.822,0.198,0.0,0.137,-12.101,0.0366,70.335,3,"['afrofuturism', 'pop', 'post-teen pop', 'pov: indie']",2305741,72
2gYosFOYcXElq3gxeC8dTF,Life Is A Highway,Life Is A Highway,Matthew K. Heafy,2022-10-21,264823,25,0.589,0.00179,0.93,0.00306,0.494,-3.382,0.0853,106.981,4,[],19954,44
4apfnb6UxfoqQNc9hzsMay,Bridge Over Troubled Water,Bridge Over Troubled Water,Matt Bellamy,2020-09-18,195345,32,0.414,0.548,0.356,0.0,0.112,-7.415,0.0261,78.664,4,[],33998,38
5muVpPu8Fj9fXfDbbqDdrZ,Love Buzz,Bleach,Nirvana,1989-06-01,215203,67,0.479,3.1e-05,0.865,0.228,0.182,-8.281,0.0339,137.902,4,"['grunge', 'permanent wave', 'rock']",17651316,81
1KF6uW84ksAUlTMy08gP1R,Somebody Told Me,Somebody Told Me,Motionless In White,2020-09-09,199477,62,0.486,1.01e-05,0.961,0.000232,0.121,-3.687,0.0776,138.029,4,"['alternative metal', 'metalcore']",1315630,69
4iHITBaV9sOIukW5ABdHhI,99 Red Balloons,Music From The Motion Picture Not Another Teen Movie,Various Artists,2001-04-01,242133,42,0.3,0.00256,0.837,0.000866,0.374,-5.459,0.152,97.193,4,"['pop punk', 'punk', 'ska', 'ska punk', 'skate punk', 'socal pop punk']",405562,56
0rFWuqFgHAfuzE8uSB9TWR,Live And Let Die,Use Your Illusion I,Guns N' Roses,1991-09-17,182733,74,0.262,0.0109,0.777,0.113,0.12,-8.671,0.0632,152.5,4,"['glam metal', 'hard rock', 'rock']",28919438,79
5wvC1JgIX0xdDG7CB95VMh,The Keeper [Feat. Alain Johannes],Other Worlds,The Pretty Reckless,2022-11-04,242212,30,0.386,0.907,0.384,0.0,0.12,-8.161,0.0289,91.85,4,"['alternative metal', 'candy pop']",1327994,59
3Wrjm47oTz2sjIgck11l5e,Beggin',Chosen,Måneskin,2017-12-08,211560,86,0.714,0.127,0.8,0.0,0.359,-4.808,0.0504,134.002,4,"['indie rock italiano', 'italian pop', 'pop']",7404365,80
7lSDCrF11sdTVfjbAQVZE8,I Fought the Law,Hits Back,The Clash,2013-08-26,163240,61,0.526,0.00539,0.9,4.12e-05,0.14,-6.815,0.0545,151.279,4,"['alternative rock', 'permanent wave', 'punk', 'rock']",2526221,70
77WO0JSWRfhu0ek3Zp2amk,Skyfall,Age Of Ignorance (Deluxe Edition),Our Last Night,2013-06-18,249411,48,0.356,0.00755,0.925,0.0,0.105,-2.193,0.077,76.543,4,['american metalcore'],1015743,64
0lrrOTSB1vEOEphSG8CSsD,Survivor,Survivor,All Good Things,2022-07-22,193840,60,0.236,0.00788,0.902,0.0,0.291,-4.381,0.0943,80.156,4,['rebel blues'],117200,53
3jDjO5Jj80E2CIpdOZVTmr,One More Try,One More Try,✝✝✝ (Crosses),2022-12-23,355090,40,0.3,0.59,0.484,0.316,0.104,-9.347,0.0376,119.122,3,['electronic rock'],228632,49
1nJOzQiAY0d9YGopbYlQsr,Blinding Lights,Blinding Lights,Saint Asonia,2021-11-18,183357,55,0.197,8.33e-05,0.847,0.0,0.229,-3.91,0.0808,170.155,4,['post-grunge'],225193,52
6xE9pDzPTndxeoTxvln96w,Sad But True,Sad But True,Royal Blood,2021-08-18,328822,36,0.481,7.33e-05,0.867,0.00242,0.066,-4.664,0.0325,89.026,4,"['brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",1531226,65
2XGnAEodeIvFvoH60V251s,Enter Sandman,Enter Sandman,Alessia Cara,2021-09-10,263693,42,0.539,0.000164,0.634,0.000635,0.14,-9.172,0.028,131.008,4,"['canadian contemporary r&b', 'canadian pop', 'pop']",11503169,73
6TsJdaFeTut45R5nRlppdv,Dancing on My Own,Dancing on My Own,The Regrettes,2023-03-24,209813,50,0.705,0.36,0.778,0.0,0.107,-4.5,0.0647,116.78,4,"['indie pop', 'la indie', 'pov: indie']",266235,50
5rpRzNcJZqKQXk9PIjreB6,Hurt,Unearthed,Johnny Cash,2003-01-01,216533,55,0.544,0.719,0.378,0.00035,0.105,-8.607,0.0264,91.078,4,"['arkansas country', 'outlaw country', 'rock']",5885963,74
62eNYg3cHHfr1ThVxe2vaM,Separate Ways,Blow EP,Eva Under Fire,2022-04-08,300698,54,0.401,0.00056,0.979,0.0,0.153,-1.928,0.0822,139.03,4,['pixie'],63869,49
0BrgzTEWfI0QZLRJqzJbPa,Beat It - Studio Version Featuring John Mayer,Live In Phoenix,Fall Out Boy,2008-01-01,230306,48,0.559,0.0442,0.939,2.27e-06,0.315,-3.409,0.0679,149.979,4,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",10042848,79
15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World,MTV Unplugged In New York,Nirvana,1994-11-01,261093,78,0.483,0.425,0.753,0.000142,0.257,-8.937,0.0832,115.102,4,"['grunge', 'permanent wave', 'rock']",17651316,81
09QyGlxA0Ja6D1dGIjl55c,"Waiting For Love - Recorded At RAK Studios, London",Spotify Singles,Sam Fender,2018-10-31,165000,56,0.333,0.0135,0.691,5.75e-05,0.164,-5.224,0.0428,125.204,4,['north east england indie'],752728,67
7DtbrNlYifGnJc7HY0fS9i,Just A Girl - From The Original Series “Yellowjackets”,Just A Girl (From The Original Series “Yellowjackets”),Florence + The Machine,2023-03-09,274829,62,0.314,0.00523,0.563,6.24e-05,0.137,-8.833,0.0527,102.478,4,"['baroque pop', 'modern rock', 'neo mellow', 'uk alternative pop']",6393351,77
0YdWb05mQJwJnd3U7zXWFv,"Hungry Like the Wolf - Recorded Live at AIR Studios, London",Spotify Singles,Muse,2019-01-09,189248,47,0.51,0.00111,0.963,0.0,0.743,-3.659,0.0422,129.035,4,"['modern rock', 'permanent wave', 'rock']",7514534,75
5KbA3Hml9oZTyYcWNqvZsj,Tonite,Tonite,The Linda Lindas,2022-07-26,189767,33,0.562,3.23e-06,0.9,0.631,0.093,-3.848,0.0276,107.503,4,['riot grrrl'],118585,40
71IdT5SqRHimqS3ezVKBjt,I Am The Walrus - Live Glasgow Cathouse June '94,The Masterplan,Oasis,1998-11-03,385333,39,0.154,2.66e-05,0.981,0.729,0.395,-3.461,0.17,106.511,4,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",8725544,76
0NRdZwAM8JSoStfYrb813s,Ballroom Blitz,Ballroom Blitz,The Struts,2016-11-04,249853,46,0.703,0.0106,0.838,0.000237,0.103,-5.882,0.0328,110.061,4,"['glam rock', 'modern alternative rock']",341538,58
2D7Y1yPOEuJGNrSFGV14fb,Everybody Wants To Rule The World,Everybody Wants To Rule The World,Hot Oil,2021-06-11,155562,30,0.598,0.00967,0.733,0.0,0.164,-8.458,0.0375,119.969,4,[],110,12
4G9ZGwsT2OMkQTfoly4oYe,(I Just) Died in Your Arms,What Doesn't Kill Us,Throw The Fight,2012-06-26,206227,54,0.337,6.2e-05,0.882,2.11e-06,0.0684,-5.426,0.108,166.947,4,"['gymcore', 'hard alternative', 'pixie']",51868,48
7jC8Zmo0vOAc2dnXTLALqP,This Kiss,This Kiss,Alex Lahey,2022-03-25,214342,29,0.43,9.09e-05,0.889,7.26e-06,0.42,-3.613,0.0507,99.882,4,"['australian indie', 'melbourne indie']",75297,43
2nbXgSw0D7llrE4N06FZcQ,Rebel Yell,Rebels,Black Veil Brides,2017-12-01,278280,46,0.42,1.16e-05,0.947,0.51,0.043,-4.404,0.0546,167.992,4,"['alternative metal', 'pop punk']",1857938,62
3q08Ty0Y32SXBDumtlFT8v,Disappointment,Disappointment,Blondshell,2023-03-07,228840,36,0.382,0.000139,0.588,0.00279,0.0917,-6.601,0.0284,173.84,4,[],25214,44
4y2qF52ShKI6w3pxnwt3wl,Dancing with Myself,Loose Change Soundtrack,Various Artists,2000-01-25,176533,41,0.275,8.12e-05,0.888,1.06e-06,0.122,-5.464,0.0523,101.492,4,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",7600563,78
4EEGtk2zTbih9lT35Md1Oh,True Colors (Cyndi Lauper Cover),Love Is Hopeless 2013,Various Artists,2013-02-07,191850,41,0.487,0.000287,0.958,5.62e-05,0.107,-2.779,0.0714,95.091,4,"['modern rock', 'neon pop punk', 'pop punk']",2944250,70
4Uiw0Sl9yskBaC6P4DcdVD,Be Quiet and Drive (Far Away),Around the Fur,Deftones,1997-10-27,299866,79,0.206,9.91e-06,0.965,0.827,0.367,-5.116,0.079,92.615,4,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",3959510,78
0oxYB9GoOIDrdzniNdKC44,When the Sun Hits,Souvlaki,Slowdive,1993,285906,69,0.33,0.00101,0.532,0.709,0.101,-11.764,0.0263,93.512,4,"['alternative rock', 'dream pop', 'nu gaze', 'reading indie', 'shoegaze']",728499,59
